code,name,department_code
PPGENF0113,PRÁTICA DE ENSINO EM DERMATOLOGIA,843
PPGENF0167,QUALIDADE DE VIDA E SAÚDE,843
PPGENF0169,BASES TEÓRICAS E FILOSÓFICAS DA ENFERMAGEM,843
PPGENF0171,TÓPICOS ESPECIAIS 2,843
PPGENF0173,GESTÃO DE SISTEMAS E DOS SERVIÇOS DE SAÚDE,843
PPGENF0174,"ÉTICA, BIOÉTICA E TRABALHO NA ÁREA DA ENFERMAGEM E DA SAÚDE",843
PPGENF0175,POLÍTICAS DE ATENÇÃO À SAÚDE DA CRIANÇA E DO ADOLESCENTE,843
PPGENF2461,PLANEJAMENTO DE PESQUISA EM ENFERMAGEM: MÉTODOS E TÉCNICAS,843
PPGEO0008,TÓPICOS EM PALEONTOLOGIA 1,931
PPGEO0009,TÓPICOS EM PALEONTOLOGIA 2,931
PPGEO0066,MICROPALEONTOLOGIA AVANÇADA,931
PPGEO0075,TÓPICOS EM METALOGENIA 1,931
PPGEO0090,TÓPICOS DE PROSPECÇÃO 1,931
PPGEO0093,GEOLOGIA DE ISOTOPOS RADIOGENICOS,931
PPGEO0116,SEMINÁRIO 2,931
PPGEO0165,MINERALOGIA DE SILICATOS,931
PPGEO0183,TÓPICOS DE PETROLOGIA 2,931
PPGEO0294,PETROLOGIA DE ROCHAS GRANÍTICAS,931
PPGEO0296,MÉTODOS GEOFÍSICOS NA PROSPECÇÃO DE HIDROCARBONETOS,931
PPGEO0359,GREENSTONE BELTS,931
PPGEO0360,GEOLOGIA ISOTÓPICA APLICADA À METALOGÊNESE,931
PPGEO0361,EVOLUÇÃO GEOQUÍMICA E ISOTÓPICA DO MANTO TERRESTRE,931
PPGEO0362,FERRAMENTAS GEOQUÍMICAS PARA ESTUDOS PALEOCLIMÁTICOS,931
PPGEO0363,MÉTODOS POTENCIAIS APLICADOS AO ESTUDO DE BACIAS SEDIMENTARES,931
PPGEO0366,CINTURÕES DE DOBRAS E CAVALGAMENTOS,931
PPGEO0367,METODOLOGIA E ESCRITA CIENTÍFICA,931
PPGEO0368,GEOLOGIA DO SISTEMA SOLAR,931
PPGEO0383,PROCESSOS PLANETÁRIOS DE IMPACTO,931
PPGEO0447,METALOGENIA DO OURO,931
PPGEO0455,METALOGÊNESE DE DEPÓSITOS ASSOCIADOS AO MAGMATISMO MÁFICO-ULTRAMÁFICO,931
PPGEO1821,PALEONTOLOGIA DE VERTEBRADOS,931
PPGEO1879,INTEMPERISMO E LATERIZAÇÃO,931
PPGEO1880,SEMINÁRIO 1,931
PPGEO2109,TÉCNICAS ANALÍTICAS DE MINERAIS E ROCHAS,931
PPGEO3533,TÓPICOS EM GEOLOGIA REGIONAL 2,931
PPGEO3752,ESTÁGIO DOCENTE 1,932
PPGEO3753,ANÁLISE E QUALIDADE DE ÁGUA,932
PPGEO3775,ANÁLISE COM ICP ESPECTROSCOPIA DE MASSA,931
PPGEO4003,PROGRAMAÇÃO PARA GEOCIÊNCIAS,932
PPGEP2233,ATIVIDADE PROGRAMADA EM PESQUISA 2,1620
PPGEP2237,EDUCAÇÃO DE SURDOS: ESTUDOS E PESQUISAS CORRELACIONADAS,1620
PPGEP2238,TÉCNICAS E ENFOQUES ANALÍTICOS EM PESQUISA QUALITATIVA: TEXTO E MATERIAIS VISUAIS,1620
PPGEP2353,"AMBIENTE, DIFERENÇAS E EDUCAÇÃO",1620
PPGEP3104,ATIVIDADES PROGRAMADAS EM PESQUISA,1620
PPGEP3121,INDICADORES E GESTÃO DE POLÍTICAS PÚBLICAS DE EDUCAÇÃO,1620
PPGEP3122,PROCESSOS FORMATIVOS,1620
PPGEP3126,DESENVOLVIMENTO APRENDIZAGEM ADULTO:TEMAS CONTEMPORÂNEOS EM PSICOLOGIA,1620
PPGEP3127,EDUCAÇÃO UNIVERSAL EM PERSPECTIVA PÓS-COLONIAL,1620
PPGEP3128,"EDUCAÇÃO, TRABALHO E TECNOLOGIAS DE INFORMAÇÃO E COMUNICAÇÃO",1620
PPGEP3134,"HISTÓRIA DAS CULTURAS ESCOLARES: PROBLEMAS, CONCEITOS E ABORDAGENS",1620
PPGEP3138,SEMINÁRIO DE PESQUISA,1620
PPGEP3139,"SOCIEDADE, INFÂNCIA E DOCÊNCIA",1620
PPGEP3158,TÓPICOS ESPECIAIS EM EDUCAÇÃO,1620
PPGEP3160,CURRÍCULO E PEDAGOGIA HISTÓRICO-CRÍTICA,1620
PPGEP3435,PESQUISA APLICADA A EDUCAÇÃO,1620
PPGEP3441,A ESCRITA DE TEXTOS ACADÊMICOS,1620
PPGEP3509,LABORATÓRIO E PRÁTICAS DE PESQUISA EM EDUCAÇÃO,1620
PPGEST0018,ESTÁGIO DE DOCÊNCIA NO ENSINO DE GRADUAÇÃO EM ESTATÍSTICA,876
PPGEST0020,MÉTODOS DE PESQUISA EM ESTATÍSTICA,876
PPGEST0021,ANÁLISE DE SOBREVIVÊNCIA,876
PPGEST0024,TÓPICOS ESPECIAIS EM ESTATÍSTICA 2,876
PPGEST0026,DELINEAMENTO E ANÁLISE DE EXPERIMENTOS,876
PPGEST0039,AMOSTRAGEM COMPLEXA,876
PPGEST0041,REGRESSÃO ESPACIAL,876
PPGEST2215,TÓPICOS ESPECIAIS EM ESTATÍSTICA 1,876
PPGEST2216,TÉCNICAS COMPUTACIONAIS EM ESTATÍSTICA,876
PPGEST2217,MODELOS LINEARES GENERALIZADOS,876
PPGEST2218,ANÁLISE DE SÉRIES TEMPORAIS,876
PPGEST2219,INFERÊNCIA BAYESIANA,876
PPGEST2220,INFERÊNCIA ESTATÍSTICA,876
PPGEST3982,ESTATÍSTICA MATEMÁTICA,876
PPGFAU0155,ESTUDOS ESPECIAIS EM PROJETO E PLANEJAMENTO,927
PPGFAU0159,ESTUDOS ESPECIAIS EM PROJETO E PLANEJAMENTO,927
PPGFAU0165,"ESTUDOS ESPECIAIS EM TECNOLOGIA, AMBIENTE E SUSTENTABILIDADE 2",927
PPGFAU0170,PROTOTIPAGEM E FABRICAÇÃO DIGITAIS,927
PPGFAU0265,SEMINÁRIO AVANÇADO EM HISTÓRIA E HISTORIOGRAFIA,927
PPGFAU0348,ESTÁGIO DOCENTE 2,927
PPGFAU0431,ATELIÊ DE TECNOLOGIA EM ARQUITETURA E URBANISMO,927
PPGFAU0495,HABITAÇÃO: UMA VISÃO HISTÓRICA DA AÇÃO GOVERNAMENTAL NO BRASIL,927
PPGFAU0511,INTRODUÇÃO A AVALIAÇÃO DO IMÓVEL URBANO,927
PPGFAU0536,SEMINÁRIO EM ARQUITETURA E URBANISMO,927
PPGFAU0546,TRABALHO PROGRAMADO 2,927
PPGFAU0606,EVOLUÇÃO DA FORMA ESTRUTURAL,927
PPGFAU0612,ILUMINAÇÃO NATURAL E QUALIDADE AMBIENTAL NO ESPAÇO CONSTRUÍDO,927
PPGFAU0738,"BRASÍLIA: HISTÓRIA DA CIDADE, DO URBANO E DO PLANEJAMENTO",927
PPGFAU2123,ÁGUA E AMBIENTE CONSTRUÍDO,927
PPGFAU2124,CONSERVAÇÃO DO PATRIMÔNIO MODERNO,927
PPGFAU2126,"ESTUDOS ESPECIAIS EM TECNOLOGIA, AMBIENTE E SUSTENTABILIDADE 1",927
PPGFAU2129,PATOLOGIA DAS ESTRUTURAS,927
PPGFAU2130,ESTÁGIO DOCENTE 1,927
PPGFAU2132,TRABALHO PROGRAMADO 1,927
PPGFAU2133,PROJETO AMBIENTAL INTEGRADO,927
PPGFAU2280,ESPAÇO E MEIO AMBIENTE,927
PPGFAU2474,TÓPICOS ESPECIAIS EM POLÍTICA SOCIAL,1499
PPGFAU2619,CIDADE CONTEMPORÂNEA,927
PPGFAU2962,"URBANISMO, PLANEJAMENTO E URBANIZAÇÃO NO BRASIL: SÉCULOS XIX E XX",927
PPGFAU3063,PENSAR E AGIR SOBRE O PATRIMÔNIO MODERNO,927
PPGFAU3904,EVOLUÇÃO URBANA,927
PPGFAU3905,ASPECTOS ECONÔMICOS DO ESPAÇO URBANO,927
PPGFAU3909,TEORIA DO CONHECIMENTO E DOS ESPAÇOS CONSTRUÍDOS,927
PPGFAU3912,ESTUDOS ESPECIAIS EM DESENHO URBANO 2,927
PPGFAU3913,ESTUDOS ESPECIAIS EM DESENHO URBANO 1,927
PPGFAU3915,GEOPROCESSAMENTO,927
PPGFAU3916,TEORIA DO PROJETO,927
PPGFAU3922,TRABALHO PROGRAMADO 3,927
PPGFAU3942,TRANSPORTE E MEIO AMBIENTE,828
PPGFAU3991,INFRAESTRUTURA URBANA,927
PPGFIL0008,ORIENTAÇÃO DE PROJETO,917
PPGFIL0009,DEFESA DE PROJETO,917
PPGFIL0028,HISTÓRIA DA FILOSOFIA MODERNA I,917
PPGFIL0039,TÓPICOS EM ÉTICA I,917
PPGFIL0043,TÓPICOS EM FILOSOFIA DA RELIGIÃO I,917
PPGFIL0053,SEMINÁRIO DE HISTÓRIA DA FILOSOFIA CONTEMPORÂNEA,917
PPGFIL0089,FILOSOFIAS DA LINGUAGEM E DA LÓGICA NA ANTIGUIDADE E NA IDADE MÉDIA,917
PPGFIL0106,ESTÁGIO DOCENTE,917
PPGFIL0120,EPISTEMOLOGIA ANALÍTICA DA RELIGIÃO,917
PPGFIL2277,TEORIAS ÉTICAS NA ANTIGUIDADE E NA IDADE MÉDIA,917
PPGFIL2946,FILOSOFIA E POLÍTICA,917
PPGFIL2947,SEMINÁRIO TEMÁTICO ESPECIAL DE ÉTICA E FILOSOFIA POLÍTICA,917
PPGFIL3048,TEORIA DAS CIÊNCIAS HUMANAS,917
PPGFIL3065,FILOSOFIA ANALÍTICA DA LINGUAGEM,917
PPGFIL3067,SEMINÁRIO TUTORIAL 1,917
PPGFIL3068,SEMINÁRIO TUTORIAL 2/QUALIFICAÇÃO,917
PPGFIL3073,SEMINÁRIO DE FILOSOFIA 3,917
PPGFIL3397,FILOSOFIA GERAL DA CIÊNCIA,917
PPGFIS0018,TEORIA QUÂNTICA 2,985
PPGFIS0045,ESTADO SÓLIDO 1,985
PPGFIS0059,FÍSICA MOLECULAR 2,985
PPGFIS0099,TEORIA QUÂNTICA DE CAMPOS 1,985
PPGFIS0175,ESTÁGIO DE DOCÊNCIA 1,985
PPGFIS0176,ESTÁGIO DE DOCÊNCIA 2,985
PPGFIS0177,ESTÁGIO DE DOCÊNCIA 3,985
PPGFIS0180,INTRODUÇÃO A SISTEMAS DE MATERIAIS NANOESTRUTURADOS,985
PPGFIS0182,TEORIA QUÂNTICA DE CAMPOS 2,985
PPGFIS1820,MECÂNICA ESTATÍSTICA,985
PPGFIS3335,ELETRODINÂMICA CLÁSSICA 1,985
PPGFIS3336,MECÂNICA CLÁSSICA AVANÇADA,985
PPGFIS3352,TÓPICOS DE FÍSICA 2,985
PPGFIS3713,TEORIA DE GRUPOS APLICADA A FÍSICA,985
PPGFIS3745,FÍSICA ATÔMICA E MOLECULAR 1,985
PPGFIS3746,FÍSICA MOLECULAR 1,985
PPGFIS3747,TÓPICOS DE FÍSICA 1,985
PPGFIT0010,PESQUISA EM FITOPATOLOGIA 1,947
PPGFIT0011,PESQUISA EM FITOPATOLOGIA 2,947
PPGFIT0107,SEMINÁRIO TEMÁTICO EM FITOPATOLOGIA 2,947
PPGFIT0110,SEMINÁRIO TEMÁTICO EM FITOPATOLOGIA 3,947
PPGFIT0131,SEMINÁRIO DO PROJETO DE TESE,947
PPGFIT0170,NEMATOLOGIA MOLECULAR,947
PPGFIT0171,MÉTODOS EM FITOPATOLOGIA,947
PPGFIT0174,BASES MOLECULARES DA DIAGNOSE E DA INTERAÇÃO PLANTA-PATÓGENO,947
PPGFIT1807,DOENÇAS DAS GRANDES CULTURAS,947
PPGFIT1910,VETORES DE PATOGENOS VEGETAIS,947
PPGFIT1916,NEMATOLOGIA VEGETAL,947
PPGFIT1919,CONTROLE DAS DOENÇAS DAS PLANTAS,947
PPGFIT1920,DOENÇAS DE HORTALIÇAS E FRUTEIRAS,947
PPGFIT1927,SEMINÁRIO TEMÁTICO EM FITOPATOLOGIA 1,947
PPGFIT1928,SEMINÁRIO DO PROJETO DE DISSERTAÇÃO,947
PPGFIT1932,EPIDEMIOLOGIA DAS DOENÇAS DE PLANTAS,947
PPGFIT1935,RESISTÊNCIA DE PLANTAS A DOENÇAS,947
PPGFIT1936,TÓPICOS ESPECIAIS EM FITOPATOLOGIA,947
PPGFIT1948,TÉCNICAS MOLECULARES EM FITOPATOLOGIA,947
PPGFIT3493,MÉTODOS DE PESQUISA EM ESTATÍSTICA,876
PPGFIT3925,FUNDAMENTOS DE ESTATÍSTICA E MÉTODOS QUANTITATIVOS 1,828
PPGG0009,MECÂNICA DOS PAVIMENTOS,901
PPGG0034,SISTEMAS DEPOSICIONAIS,931
PPGG0124,METODOLOGIA E ATIVIDADES CIENTÍFICAS E DE ENSINO EM GEOTECNIA,901
PPGG0125,MÉTODO DOS ELEMENTOS DISCRETOS,901
PPGG0126,COMPORTAMENTO DE NOVOS MATERIAIS GEOTÉCNICOS,901
PPGG0127,MODELAGEM NUMÉRICA APLICADA A PROJETOS GEOTÉCNICOS,901
PPGG0162,GEOLOGIA DE ENGENHARIA,901
PPGG0180,MÉTODOS NUMERICOS EM GEOTECNIA,901
PPGG0185,FUNDAÇÕES,901
PPGG0191,INVESTIGAÇÕES DE CAMPO,901
PPGG0197,ESTABILIDADE DE TALUDES,901
PPGG0206,SEMINÁRIO EM GEOTECNIA 1,901
PPGG0207,OBRAS SUBTERRÂNEAS,901
PPGG0211,LABORATÓRIO DE GEOTECNIA,901
PPGG0274,MODELOS CONSTITUTIVOS EM GEOTECNIA,901
PPGG0278,CARTOGRAFIA GEOTÉCNICA,901
PPGG0293,MECÂNICA DOS SOLOS NÃO SATURADOS,901
PPGG0294,INSTRUMENTAÇÃO DE CAMPO E LABORATÓRIO,901
PPGG0295,PRÁTICA DO ENSINO EM GEOTECNIA 1,901
PPGG0297,PRÁTICA DO ENSINO EM GEOTECNIA 2,901
PPGG0301,GEOPROCESSAMENTO EM GEOTECNIA,901
PPGG0326,MELHORIA DE SOLOS,901
PPGG0327,GEOSSINTÉTICOS EM GEOTECNIA E MEIO AMBIENTE,901
PPGG0328,SISTEMAS GEOTÉRMICOS SUPERFICIAIS,901
PPGG0332,TRANSPORTE DE CONTAMINANTES E SEDIMENTOS,901
PPGG0333,ESTRUTURAS DE CONTENÇÃO,901
PPGG2134,RESISTÊNCIA AO CISALHAMENTO DOS SOLOS,901
PPGG2136,MECÂNICA DAS ROCHAS,901
PPGG2137,BARRAGENS,901
PPGG2139,MÉTODOS MATEMÁTICOS PARA ENGENHARIA,829
PPGG2141,DINÂMICA DAS ESTRUTURAS 1,829
PPGG2142,MÉTODOS DOS ELEMENTOS FINITOS 1,829
PPGG2143,MÉTODO DOS ELEMENTOS DE CONTORNO,829
PPGG2172,ADENSAMENTO,901
PPGG2173,PERCOLAÇÃO EM MEIOS POROSOS,901
PPGG3928,ELÁSTICIDADE E PLASTICIDADE EM GEOTECNIA,901
PPGG3932,MÉTODOS ESTATÍSTICOS EM GEOTECNIA,901
PPGGAG0015,PROGRAMAÇÃO PARA GEOCIÊNCIAS,932
PPGGAG0017,"GÊNESE, MORFOLOGIA E CLASSIFICAÇÃO DE SOLOS EM GEOCIÊNCIAS",932
PPGGAG0019,MONITORAMENTO POR DRONES E SATÉLITES DA QUALIDADE DE ÁGUA DE RIOS E RESERVATÓRIOS,932
PPGGAG0218,SEMINÁRIO DE PÓS-GRADUAÇÃO 1,932
PPGGAG0220,SEMINÁRIO DE PÓS-GRADUAÇÃO 2,932
PPGGAG0244,FUNDAMENTOS DE SISTEMAS SENSORES PARA GEOCIÊNCIAS APLICADAS,932
PPGGAG0255,"RADAR, PROCESSAMENTO E APLICAÇÕES",932
PPGGAG0288,RAIOS X APLICADOS A TÉCNICA DE MICROTOMOGRAFIA EM GEOCIÊNCIAS,932
PPGGAG1877,CLASSIFICAÇÃO DE IMAGENS BASEADAS EM OBJETO,932
PPGGAG1881,TÓPICOS EM ANÁLISE AMBIENTAL 1,932
PPGGAG1885,PROCESSAMENTO E INTERPRETAÇÃO EM GEOFÍSICA AÉREA,931
PPGGAG1887,SEMINÁRIO EM SENSORIAMENTO REMOTO AMBIENTAL,932
PPGGAG1888,TÓPICOS EM HIDROGEOLOGIA E MEIO AMBIENTE 1,932
PPGGAG1958,NORMALIZAÇÃO DE DADOS CARTOGRÁFICOS PARA SIG,932
PPGGAG2147,QUALIDADE DA ÁGUA,830
PPGGAG3478,SISMOLOGIA BÁSICA,932
PPGGAG3479,TEORIA DA INVERSÃO,932
PPGGAG3480,ESTÁGIO DOCENTE 2,932
PPGGAG3481,TÓPICOS ESPECIAIS EM MÉTODOS DE GEOFÍSICA APLICADA 2,932
PPGGAG3482,TÓPICOS AVANÇADOS EM MÉTODOS DE GEOFÍSICA APLICADA 2,932
PPGGAG3491,ANÁLISE TECTÔNICA DE BACIAS SEDIMENTARES,931
PPGGAG3542,TÓPICOS ESPECIAIS EM MÉTODOS DE GEOFÍSICA APLICADA 1,932
PPGGAG3543,TÓPICOS AVANÇADOS EM MÉTODOS DE GEOFÍSICA APLICADA 1,932
PPGGAG3778,GEOESTATÍSTICA APLICADA,932
PPGGAG3886,FUNDAMENTOS DE SISTEMA DE INFORMAÇÕES GEOGRÁFICAS,932
PPGGEA0066,ESTÁGIO DOCENTE 2,1493
PPGGEA0073,MENSURAÇÃO DE PROCESSOS GEOMORFOLÓGICOS NOS SISTEMA BACIA HIDROGRÁFICA,1493
PPGGEA0281,SEMINÁRIO DE DISSERTAÇÃO,1493
PPGGEA0300,GEOHISTÓRIA,1493
PPGGEA0394,A ESPACIALIDADE DO BRASIL E DA AMÉRICA A PARTIR DA DIÁSPORA AFRICANA,1493
PPGGEA0395,"GOVERNANÇA, SISTEMAS AGROALIMENTARES E REDES GLOBAIS DE PRODUÇÃO",1493
PPGGEA0438,SEMINÁRIO EM GEOGRAFIA,1493
PPGGEA0444,TRABALHO PROGRAMADO DOUTORADO GEOGRAFIA 2,1493
PPGGEA2568,GEOGRAFIA DA CULTURA,1493
PPGGEA2798,CLIMATOLOGIA URBANA,1493
PPGGEA2943,URBANIZAÇÃO E AMBIENTE,1493
PPGGEA3137,EPISTEMOLOGIA E GEOGRAFIA,1493
PPGGEA3506,ESTUDOS INDIVIDUAIS EM GEOGRAFIA,1493
PPGGEA3507,ESTÁGIO DOCENTE,1493
PPGGEA3510,TEORIA E MÉTODO DA GEOGRAFIA,1493
PPGGEA3553,BIOGEOGRAFIA APLICADA À ANÁLISE AMBIENTAL,1493
PPGGEA3663,TÓPICOS ESPECIAIS EM GEOGRAFIA,1493
PPGGEA3833,GEOGRAFIA DA PERCEPÇÃO,1493
PPGGEA3892,GEOGRAFIA POLÍTICA E GESTÃO DO TERRITÓRIO,1493
PPGGEA3893,PLANEJAMENTO REGIONAL,1493
PPGGEA3898,SISTEMA DE INFORMAÇÃO GEOGRÁFICA,1493
PPGGEA3900,ANÁLISE ESPACIAL INTRA-URBANA,1493
PPGGEA4050,TRABALHO PROGRAMADO DOUTORADO GEOGRAFIA 1,1493
PPGGIPP2258,GOVERNANÇA E INOVAÇÃO EM POLÍTICAS PÚBLICAS,1616
PPGGIPP2259,METODOLOGIA DE PESQUISA INTERDISCIPLINAR,1616
PPGGIPP2271,INOVAÇÃO E MUDANÇA NA AÇÃO PÚBLICA,1616
PPGHIS0042,HISTÓRIA SOCIAL E SUAS MÚLTIPLAS FORMAS 1,928
PPGHIS0320,ESTÁGIO DOCENTE EM HISTÓRIA 2,928
PPGHIS2335,"IDEIAS, HISTORIOGRAFIA E TEORIA 1",928
PPGHIS2336,"IDEIAS, HISTORIOGRAFIA E TEORIA 2",928
PPGHIS2404,"HISTÓRIA CULTURAL, MEMÓRIAS E IDENTIDADE 2",928
PPGHIS2476,TEORIA E METODOLOGIA DA HISTÓRIA,928
PPGHIS2517,"POLÍTICA, INSTITUIÇÕES E RELAÇÕES DE PODER 2",928
PPGHIS2519,"HISTÓRIA CULTURAL, MEMÓRIAS E IDENTIDADE 1",928
PPGHIS2520,"HISTÓRIA CULTURAL, MEMÓRIAS E IDENTIDADE 3",928
PPGHIS2916,SEMINÁRIO DE PESQUISA,928
PPGHIS2917,"IDEIAS, HISTORIOGRAFIA E TEORIA 3",928
PPGHIS3033,HISTÓRIA SOCIAL E SUAS MÚLTIPLAS FORMAS 2,928
PPGHIS3371,"POLÍTICA, INSTITUIÇÕES E RELAÇÕES DE PODER 3",928
PPGHIS3630,ESTÁGIO DOCENTE EM HISTÓRIA 1,928
PPGI0080,ENGENHARIA DE SOFTWARE 1,895
PPGI0081,ENGENHARIA DE SOFTWARE 2,895
PPGI0084,TEORIA DA COMPUTAÇÃO,895
PPGI0088,ESTÁGIO DE DOCÊNCIA NO ENSINO DE GRADUAÇÃO EM CIÊNCIA DA COMPUTAÇÃO,895
PPGI0094,ARQUITETURAS VLSI,895
PPGI0095,SEMINÁRIO,895
PPGI0097,SISTEMAS DISTRIBUÍDOS,895
PPGI0102,TÓPICOS EM SISTEMAS DE COMPUTAÇÃO,895
PPGI0104,TRABALHO INDIVIDUAL EM SISTEMAS DE COMPUTAÇÃO,895
PPGI0105,TRABALHO INDIVIDUAL EM FUNDAMENTOS E MÉTODOS DE COMPUTAÇÃO,895
PPGI0107,TÓPICOS DE PESQUISA EM INFORMÁTICA,895
PPGI0109,LÓGICA FORMAL E COMPUTACIONAL,895
PPGI0113,TÓPICOS AVANÇADOS EM FORMALISMOS E MÉTODOS DA COMPUTAÇÃO,895
PPGI0119,TÓPICOS EM FUNDAMENTOS E MÉTODOS DA COMPUTAÇÃO,895
PPGI0130,TEORIA DE TIPOS,895
PPGI0133,REQUISITOS DE SOFTWARE,895
PPGI0134,MÉTODOS QUANTITATIVOS EM COMPUTAÇÃO,895
PPGI0135,REUSO SISTEMÁTICO DE SOFTWARE,895
PPGI0183,PESQUISA OPERACIONAL,895
PPGI0199,PROCESSAMENTO DIGITAL DE SINAIS,895
PPGI2221,INTELIGÊNCIA ARTIFICIAL 1,895
PPGI2222,FUNDAMENTOS DE SISTEMAS COMPUTACIONAIS,895
PPGI2223,PROJETO E COMPLEXIDADE DE ALGORITMOS,895
PPGI3881,INTELIGÊNCIA ARTIFICIAL 2,895
PPGINT0017,TÓPICOS ESPECIAIS EM MATERIAIS DE INTEGRIDADE ESTRUTURAL,960
PPGINT0062,MODELAGEM COMPUTACIONAL DE PROBLEMAS FLUIDO-ESTRUTURA,960
PPGINT1974,SEMINÁRIOS 1,960
PPGINT1975,SEMINÁRIOS 2,960
PPGINT1977,INTRODUÇÃO AOS MATERIAIS DE INTEGRIDADE ESTRUTURAL,960
PPGINT1978,TÉCNICAS DE CARACTERIZAÇÃO MICRO-ESTRUTURAL E MECÂNICA,960
PPGINT1982,TÓPICOS ESPECIAIS EM MECÂNICA COMPUTACIONAL,960
PPGINT2000,DINAMICA NÃO LINEAR E CAOS,960
PPGINT2015,TÓPICOS ESPECIAIS EM INTEGRIDADE ESTRUTURAL,960
PPGINT2019,FUNDAMENTOS DA AQUISIÇÃO E PROCESSAMENTO DE SINAIS DIGITAIS,960
PPGINT2105,ANÁLISE E CONTROLE DE SISTEMAS DINÂMICOS,960
PPGINT2169,INTRODUÇÃO A MECÂNICA DA FRATURA,960
PPGINT2171,VIBRAÇÕES DE SISTEMAS MECÂNICOS,960
PPGL0011,ESTUDO DIRIGIDO DE LINGUAGEM E ENSINO,1495
PPGL0012,LABORAÓRIO DE ANÁLISE LINGUÍSTICA 1: LINGUAGEM E ENSINO,1495
PPGL0013,LABORAÓRIO DE ANÁLISE LINGUÍSTICA 2: LINGUAGEM E ENSINO,1495
PPGL0057,SEMINÁRIO AVANÇADO DE PESQUISA: TEORIA E ANÁLISE LINGUÍSTICA,1495
PPGL0059,ESTUDO DIRIGIDO DE LÉXICO E TERMINOLOGIA,1495
PPGL0060,SEMINÁRIO AVANÇADO DE PESQUISA: LINGUAGEM E SOCIEDADE,1495
PPGL0061,ESTÁGIO DOCENTE I,1495
PPGL0062,ESTÁGIO DOCENTE II,1495
PPGL0063,ESTÁGIO DOCENTE I,1495
PPGL0064,ESTÁGIO DOCENTE II,1495
PPGL0075,ESTUDO DIRIGIDO DE FONOLOGIA,1495
PPGL0082,ESTUDO DIRIGIDO DE SINTAXE,1495
PPGL0146,LABORATÓRIO DE ANÁLISE LINGÜÍSTICA: MORFOLOGIA 1,1495
PPGL0150,LABORATÓRIO DE ANÁLISE LINGÜÍSTICA: SEMÂNTICA 1,1495
PPGL0157,TRABALHO DE CAMPO 1,1495
PPGL0159,TRABALHO DE CAMPO 2,1495
PPGL0166,LABORATÓRIO DE ANÁLISE LINGÜÍSTICA: FONÉTICA E FONOLOGIA 2,1495
PPGL0169,ESTÁGIO DOCENTE 1,1495
PPGL0199,LABORATÓRIO DE ANÁLISE LINGÜÍSTICA: LÉXICO E TERMINOLOGIA 1,1495
PPGL0200,LABORATÓRIO DE ANÁLISE LINGÜÍSTICA: LÉXICO E TERMINOLOGIA 2,1495
PPGL0206,ESTUDO DIRIGIDO DE MORFOLOGIA,1495
PPGL1816,LABORATÓRIO DE ANÁLISE LINGÜÍSTICA: FONÉTICA E FONOLOGIA 1,1495
PPGL2025,TÓPICOS DE SOCIOLINGÜÍSTICA 1,1495
PPGL2026,LABORATÓRIO DE ANÁLISE LINGÜÍSTICA: SINTAXE 1,1495
PPGL2027,LABORATÓRIO DE ANÁLISE LINGÜÍSTICA: SOCIOLINGÜÍSTICA 1,1495
PPGL2078,ANÁLISE SINTÁTICA GERATIVA,1495
PPGL2083,VARIAÇÃO E MUDANÇA LINGÜÍSTICA,1495
PPGL2095,LEXICOGRAFIA E TERMINOGRAFIA,1495
PPGL2196,LABORATÓRIO DE ANÁLISE LINGÜÍSTICA: SOCIOLINGÜÍSTICA 2,1495
PPGL2253,TÓPICOS ESPECIAIS EM LINGÜÍSTICA 1,1495
PPGL2443,FONOLOGIA,1495
PPGL2444,SINTAXE,1495
PPGL2573,SEMÂNTICA,1495
PPGL2574,MORFOLOGIA,1495
PPGL2575,LABORATÓRIO DE ANÁLISE LINGÜÍSTICA: ANÁLISE DO DISCURSO 1,1495
PPGL2576,LABORATÓRIO DE ANÁLISE LINGÜÍSTICA: ANÁLISE DO DISCURSO 2,1495
PPGL2742,LEXICOLOGIA E TERMINOLOGIA,1495
PPGL2743,LINGÜÍSTICA ANTROPOLÓGICA,1495
PPGL2744,LEXICOLOGIA E LEXICOGRAFIA,1495
PPGL3089,ECOLOGIA LINGUÍSTICA,1495
PPGL3141,SOCIOLINGÜÍSTICA QUALITATIVA,1495
PPGL3142,SOCIOLINGÜÍSTICA INTERACIONAL,1495
PPGL3144,LABORATÓRIO DE ANÁLISE LINGÜÍSTICA: SINTAXE 2,1495
PPGL3145,LETRAMENTO COMO PRÁTICA SOCIAL,1495
PPGL3150,TIPOLOGIA DE LÍNGUAS INDÍGENAS BRASILEIRA,1495
PPGL3151,TÓPICOS ESPECIAIS EM LINGUÍSTICA 2,1495
PPGL3170,LABORATÓRIO DE ANÁLISE LINGÜÍSTICA: MORFOLOGIA 2,1495
PPGL3664,ESTUDO DIRIGIDO DE ANÁLISE DO DISCURSO,1495
PPGL3667,METODOLOGIA DE PESQUISA E ELABORAÇÃO DE PROJETOS,1495
PPGL3867,TÓPICOS DE ANÁLISE DE DISCURSO 2,1495
PPGL4054,LINGÜÍSTICA HISTÓRICA,1495
PPGM0013,ESTÁGIO DOCENTE SUPERVISIONADO 1,926
PPGM0016,SEMINÁRIO DE PLATÃO E PLATONISMO,926
PPGM0023,SEMINÁRIO DE METAFÍSICA DA ARTE,926
